;Nome DP;Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;LatW;LongW
1667;077 DP - Santa Cecília;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5365;-46,649
1668;077 DP - Santa Cecília;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5365;-46,649
1669;077 DP - Santa Cecília;TOTAL DE ESTUPRO (4);1,0;3,0;0,0;1;1,0;1,0;2,0;1,0;5;...;...;...;15,0;-23,5365;-46,649
1670;077 DP - Santa Cecília;ESTUPRO;0,0;2,0;0,0;1;0,0;1,0;2,0;0,0;4;...;...;...;10,0;-23,5365;-46,649
1671;077 DP - Santa Cecília;ESTUPRO DE VULNERÁVEL;1,0;1,0;0,0;0;1,0;0,0;0,0;1,0;1;...;...;...;5,0;-23,5365;-46,649
1672;077 DP - Santa Cecília;TOTAL DE ROUBO - OUTROS (1);121,0;122,0;137,0;176;149,0;131,0;153,0;159,0;136;...;...;...;1,284;-23,5365;-46,649
1673;077 DP - Santa Cecília;ROUBO - OUTROS;121,0;122,0;137,0;175;149,0;131,0;153,0;159,0;136;...;...;...;1,283;-23,5365;-46,649
1674;077 DP - Santa Cecília;ROUBO DE VEÍCULO;0,0;4,0;3,0;6;2,0;0,0;1,0;6,0;3;...;...;...;25,0;-23,5365;-46,649
1675;077 DP - Santa Cecília;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5365;-46,649
1676;077 DP - Santa Cecília;ROUBO DE CARGA;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5365;-46,649
1677;077 DP - Santa Cecília;FURTO - OUTROS;288,0;295,0;357,0;334;309,0;281,0;258,0;298,0;288;...;...;...;2,708;-23,5365;-46,649
1678;077 DP - Santa Cecília;FURTO DE VEÍCULO;18,0;24,0;17,0;17;9,0;12,0;6,0;16,0;13;...;...;...;132,0;-23,5365;-46,649
1679;078 DP - Jardins;HOMICÍDIO DOLOSO (2);0,0;0,0;0,0;0;0,0;0,0;1,0;0,0;0;...;...;...;1,0;-23,5661;-46,6696
1680;078 DP - Jardins;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;0,0;0;0,0;0,0;1,0;0,0;0;...;...;...;1,0;-23,5661;-46,6696
1681;078 DP - Jardins;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;1,0;0,0;0;...;...;...;1,0;-23,5661;-46,6696
1682;078 DP - Jardins;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;1,0;0,0;0;...;...;...;1,0;-23,5661;-46,6696
1683;078 DP - Jardins;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;1,0;0,0;0,0;0,0;1;...;...;...;2,0;-23,5661;-46,6696
1684;078 DP - Jardins;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;1,0;-23,5661;-46,6696
1685;078 DP - Jardins;TENTATIVA DE HOMICÍDIO;1,0;0,0;0,0;1;0,0;1,0;0,0;0,0;1;...;...;...;4,0;-23,5661;-46,6696
1686;078 DP - Jardins;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5661;-46,6696
1687;078 DP - Jardins;LESÃO CORPORAL DOLOSA;21,0;23,0;27,0;23;28,0;21,0;22,0;14,0;21;...;...;...;200,0;-23,5661;-46,6696
1688;078 DP - Jardins;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;15,0;16,0;15,0;12;21,0;20,0;11,0;12,0;17;...;...;...;139,0;-23,5661;-46,6696
1689;078 DP - Jardins;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;0,0;2,0;3;2,0;1,0;1,0;1,0;3;...;...;...;14,0;-23,5661;-46,6696
1690;078 DP - Jardins;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5661;-46,6696
1691;078 DP - Jardins;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5661;-46,6696
1692;078 DP - Jardins;TOTAL DE ESTUPRO (4);1,0;2,0;1,0;0;0,0;0,0;0,0;1,0;0;...;...;...;5,0;-23,5661;-46,6696
1693;078 DP - Jardins;ESTUPRO;1,0;2,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;3,0;-23,5661;-46,6696
1694;078 DP - Jardins;ESTUPRO DE VULNERÁVEL;0,0;0,0;1,0;0;0,0;0,0;0,0;1,0;0;...;...;...;2,0;-23,5661;-46,6696
1695;078 DP - Jardins;TOTAL DE ROUBO - OUTROS (1);178,0;134,0;164,0;179;134,0;299,0;189,0;151,0;171;...;...;...;1,599;-23,5661;-46,6696
1696;078 DP - Jardins;ROUBO - OUTROS;178,0;134,0;164,0;178;134,0;299,0;189,0;151,0;171;...;...;...;1,598;-23,5661;-46,6696
1697;078 DP - Jardins;ROUBO DE VEÍCULO;0,0;1,0;1,0;1;0,0;0,0;0,0;3,0;3;...;...;...;9,0;-23,5661;-46,6696
1698;078 DP - Jardins;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5661;-46,6696
1699;078 DP - Jardins;ROUBO DE CARGA;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5661;-46,6696
1700;078 DP - Jardins;FURTO - OUTROS;1,101;746,0;999,0;829;1,054;2,222;962,0;929,0;774;...;...;...;9,616;-23,5661;-46,6696
1701;078 DP - Jardins;FURTO DE VEÍCULO;25,0;29,0;34,0;44;34,0;35,0;38,0;36,0;37;...;...;...;312,0;-23,5661;-46,6696
1702;080 DP - Vila Joaniza;HOMICÍDIO DOLOSO (2);1,0;0,0;1,0;0;0,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,6737;-46,6599
1703;080 DP - Vila Joaniza;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;0,0;1,0;0;0,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,6737;-46,6599
1704;080 DP - Vila Joaniza;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1705;080 DP - Vila Joaniza;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1706;080 DP - Vila Joaniza;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;2,0;0,0;1,0;0,0;0;...;...;...;3,0;-23,6737;-46,6599
1707;080 DP - Vila Joaniza;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1708;080 DP - Vila Joaniza;TENTATIVA DE HOMICÍDIO;2,0;1,0;0,0;1;2,0;1,0;1,0;1,0;0;...;...;...;9,0;-23,6737;-46,6599
1709;080 DP - Vila Joaniza;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1710;080 DP - Vila Joaniza;LESÃO CORPORAL DOLOSA;18,0;24,0;34,0;16;15,0;13,0;10,0;21,0;21;...;...;...;172,0;-23,6737;-46,6599
1711;080 DP - Vila Joaniza;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;6,0;8,0;7,0;9;11,0;7,0;8,0;7,0;8;...;...;...;71,0;-23,6737;-46,6599
1712;080 DP - Vila Joaniza;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;1,0;0,0;0;0,0;0,0;0,0;1,0;0;...;...;...;2,0;-23,6737;-46,6599
1713;080 DP - Vila Joaniza;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1714;080 DP - Vila Joaniza;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1715;080 DP - Vila Joaniza;TOTAL DE ESTUPRO (4);3,0;1,0;5,0;1;0,0;1,0;2,0;2,0;0;...;...;...;15,0;-23,6737;-46,6599
1716;080 DP - Vila Joaniza;ESTUPRO;2,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,6737;-46,6599
1717;080 DP - Vila Joaniza;ESTUPRO DE VULNERÁVEL;1,0;1,0;5,0;1;0,0;1,0;2,0;2,0;0;...;...;...;13,0;-23,6737;-46,6599
1718;080 DP - Vila Joaniza;TOTAL DE ROUBO - OUTROS (1);102,0;76,0;119,0;95;141,0;146,0;113,0;153,0;110;...;...;...;1,055;-23,6737;-46,6599
1719;080 DP - Vila Joaniza;ROUBO - OUTROS;101,0;74,0;114,0;95;141,0;145,0;112,0;153,0;110;...;...;...;1,045;-23,6737;-46,6599
1720;080 DP - Vila Joaniza;ROUBO DE VEÍCULO;6,0;17,0;18,0;27;34,0;36,0;26,0;29,0;15;...;...;...;208,0;-23,6737;-46,6599
1721;080 DP - Vila Joaniza;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6737;-46,6599
1722;080 DP - Vila Joaniza;ROUBO DE CARGA;1,0;2,0;5,0;0;0,0;1,0;1,0;0,0;0;...;...;...;10,0;-23,6737;-46,6599
1723;080 DP - Vila Joaniza;FURTO - OUTROS;110,0;90,0;90,0;113;123,0;129,0;118,0;133,0;95;...;...;...;1,001;-23,6737;-46,6599
1724;080 DP - Vila Joaniza;FURTO DE VEÍCULO;5,0;8,0;10,0;11;12,0;17,0;16,0;15,0;11;...;...;...;105,0;-23,6737;-46,6599
1725;081 DP - Belém;HOMICÍDIO DOLOSO (2);1,0;1,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,5355;-46,5848
1726;081 DP - Belém;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;1,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,5355;-46,5848
1727;081 DP - Belém;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5355;-46,5848
1728;081 DP - Belém;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5355;-46,5848
1729;081 DP - Belém;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5355;-46,5848
1730;081 DP - Belém;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5355;-46,5848
1731;081 DP - Belém;TENTATIVA DE HOMICÍDIO;0,0;1,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5355;-46,5848
1732;081 DP - Belém;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5355;-46,5848
1733;081 DP - Belém;LESÃO CORPORAL DOLOSA;7,0;3,0;6,0;12;12,0;6,0;7,0;6,0;14;...;...;...;73,0;-23,5355;-46,5848
1734;081 DP - Belém;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3,0;4,0;1,0;4;3,0;3,0;11,0;4,0;5;...;...;...;38,0;-23,5355;-46,5848
1735;081 DP - Belém;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;10,0;5,0;2;1,0;3,0;4,0;4,0;0;...;...;...;29,0;-23,5355;-46,5848
1736;081 DP - Belém;LATROCÍNIO;0,0;0,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;1,0;-23,5355;-46,5848
1737;081 DP - Belém;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;1,0;-23,5355;-46,5848
1738;081 DP - Belém;TOTAL DE ESTUPRO (4);1,0;1,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;3,0;-23,5355;-46,5848
1739;081 DP - Belém;ESTUPRO;0,0;1,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,5355;-46,5848
1740;081 DP - Belém;ESTUPRO DE VULNERÁVEL;1,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5355;-46,5848
1741;081 DP - Belém;TOTAL DE ROUBO - OUTROS (1);38,0;32,0;32,0;41;38,0;30,0;37,0;37,0;27;...;...;...;312,0;-23,5355;-46,5848
1742;081 DP - Belém;ROUBO - OUTROS;32,0;29,0;32,0;36;35,0;29,0;36,0;37,0;27;...;...;...;293,0;-23,5355;-46,5848
1743;081 DP - Belém;ROUBO DE VEÍCULO;0,0;2,0;2,0;1;2,0;1,0;2,0;0,0;1;...;...;...;11,0;-23,5355;-46,5848
1744;081 DP - Belém;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5355;-46,5848
1745;081 DP - Belém;ROUBO DE CARGA;6,0;3,0;0,0;5;3,0;1,0;1,0;0,0;0;...;...;...;19,0;-23,5355;-46,5848
1746;081 DP - Belém;FURTO - OUTROS;68,0;64,0;61,0;65;82,0;66,0;77,0;58,0;66;...;...;...;607,0;-23,5355;-46,5848
1747;081 DP - Belém;FURTO DE VEÍCULO;9,0;11,0;9,0;15;11,0;13,0;12,0;8,0;16;...;...;...;104,0;-23,5355;-46,5848
1748;083 DP - Parque Bristol;HOMICÍDIO DOLOSO (2);0,0;0,0;1,0;1;1,0;1,0;1,0;0,0;0;...;...;...;5,0;-23,6559;-46,6137
1749;083 DP - Parque Bristol;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;1,0;1;1,0;1,0;1,0;0,0;0;...;...;...;5,0;-23,6559;-46,6137
1750;083 DP - Parque Bristol;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1751;083 DP - Parque Bristol;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1752;083 DP - Parque Bristol;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1753;083 DP - Parque Bristol;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1754;083 DP - Parque Bristol;TENTATIVA DE HOMICÍDIO;0,0;1,0;0,0;0;0,0;0,0;1,0;0,0;0;...;...;...;2,0;-23,6559;-46,6137
1755;083 DP - Parque Bristol;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1756;083 DP - Parque Bristol;LESÃO CORPORAL DOLOSA;44,0;29,0;25,0;36;30,0;18,0;37,0;21,0;23;...;...;...;263,0;-23,6559;-46,6137
1757;083 DP - Parque Bristol;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;8,0;4,0;7,0;10;13,0;8,0;10,0;8,0;10;...;...;...;78,0;-23,6559;-46,6137
1758;083 DP - Parque Bristol;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;0,0;0,0;0;1,0;0,0;1,0;0,0;1;...;...;...;3,0;-23,6559;-46,6137
1759;083 DP - Parque Bristol;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1760;083 DP - Parque Bristol;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1761;083 DP - Parque Bristol;TOTAL DE ESTUPRO (4);1,0;5,0;0,0;1;2,0;2,0;3,0;3,0;0;...;...;...;17,0;-23,6559;-46,6137
1762;083 DP - Parque Bristol;ESTUPRO;0,0;2,0;0,0;0;2,0;1,0;1,0;2,0;0;...;...;...;8,0;-23,6559;-46,6137
1763;083 DP - Parque Bristol;ESTUPRO DE VULNERÁVEL;1,0;3,0;0,0;1;0,0;1,0;2,0;1,0;0;...;...;...;9,0;-23,6559;-46,6137
1764;083 DP - Parque Bristol;TOTAL DE ROUBO - OUTROS (1);65,0;66,0;63,0;74;74,0;77,0;75,0;85,0;78;...;...;...;657,0;-23,6559;-46,6137
1765;083 DP - Parque Bristol;ROUBO - OUTROS;62,0;64,0;62,0;73;73,0;77,0;73,0;84,0;78;...;...;...;646,0;-23,6559;-46,6137
1766;083 DP - Parque Bristol;ROUBO DE VEÍCULO;21,0;21,0;30,0;34;31,0;25,0;30,0;36,0;25;...;...;...;253,0;-23,6559;-46,6137
1767;083 DP - Parque Bristol;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6559;-46,6137
1768;083 DP - Parque Bristol;ROUBO DE CARGA;3,0;2,0;1,0;1;1,0;0,0;2,0;1,0;0;...;...;...;11,0;-23,6559;-46,6137
1769;083 DP - Parque Bristol;FURTO - OUTROS;46,0;62,0;41,0;54;56,0;55,0;78,0;89,0;36;...;...;...;517,0;-23,6559;-46,6137
1770;083 DP - Parque Bristol;FURTO DE VEÍCULO;10,0;13,0;20,0;21;11,0;13,0;11,0;12,0;11;...;...;...;122,0;-23,6559;-46,6137
1771;085 DP - Jardim Mirna;HOMICÍDIO DOLOSO (2);1,0;0,0;1,0;4;0,0;2,0;2,0;2,0;1;...;...;...;13,0;-23,7708;-46,6972
1772;085 DP - Jardim Mirna;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;0,0;1,0;4;0,0;2,0;3,0;2,0;1;...;...;...;14,0;-23,7708;-46,6972
1773;085 DP - Jardim Mirna;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1774;085 DP - Jardim Mirna;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1775;085 DP - Jardim Mirna;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;0,0;0,0;0;1,0;1,0;0,0;1,0;0;...;...;...;4,0;-23,7708;-46,6972
1776;085 DP - Jardim Mirna;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1777;085 DP - Jardim Mirna;TENTATIVA DE HOMICÍDIO;3,0;3,0;2,0;1;0,0;2,0;1,0;1,0;1;...;...;...;14,0;-23,7708;-46,6972
1778;085 DP - Jardim Mirna;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1779;085 DP - Jardim Mirna;LESÃO CORPORAL DOLOSA;58,0;43,0;51,0;42;53,0;36,0;50,0;33,0;61;...;...;...;427,0;-23,7708;-46,6972
1780;085 DP - Jardim Mirna;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;15,0;9,0;11,0;15;20,0;10,0;20,0;13,0;8;...;...;...;121,0;-23,7708;-46,6972
1781;085 DP - Jardim Mirna;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;0,0;0,0;0;1,0;1,0;0,0;0,0;0;...;...;...;2,0;-23,7708;-46,6972
1782;085 DP - Jardim Mirna;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1783;085 DP - Jardim Mirna;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1784;085 DP - Jardim Mirna;TOTAL DE ESTUPRO (4);3,0;4,0;5,0;3;4,0;4,0;3,0;8,0;8;...;...;...;42,0;-23,7708;-46,6972
1785;085 DP - Jardim Mirna;ESTUPRO;2,0;0,0;0,0;1;0,0;1,0;0,0;3,0;1;...;...;...;8,0;-23,7708;-46,6972
1786;085 DP - Jardim Mirna;ESTUPRO DE VULNERÁVEL;1,0;4,0;5,0;2;4,0;3,0;3,0;5,0;7;...;...;...;34,0;-23,7708;-46,6972
1787;085 DP - Jardim Mirna;TOTAL DE ROUBO - OUTROS (1);223,0;180,0;168,0;211;240,0;234,0;279,0;290,0;222;...;...;...;2,047;-23,7708;-46,6972
1788;085 DP - Jardim Mirna;ROUBO - OUTROS;212,0;174,0;161,0;204;230,0;222,0;263,0;274,0;209;...;...;...;1,949;-23,7708;-46,6972
1789;085 DP - Jardim Mirna;ROUBO DE VEÍCULO;20,0;6,0;17,0;25;20,0;25,0;23,0;37,0;29;...;...;...;202,0;-23,7708;-46,6972
1790;085 DP - Jardim Mirna;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,7708;-46,6972
1791;085 DP - Jardim Mirna;ROUBO DE CARGA;11,0;6,0;7,0;7;10,0;12,0;16,0;16,0;13;...;...;...;98,0;-23,7708;-46,6972
1792;085 DP - Jardim Mirna;FURTO - OUTROS;152,0;175,0;145,0;152;150,0;114,0;133,0;125,0;147;...;...;...;1,293;-23,7708;-46,6972
1793;085 DP - Jardim Mirna;FURTO DE VEÍCULO;6,0;18,0;18,0;21;31,0;24,0;30,0;29,0;25;...;...;...;202,0;-23,7708;-46,6972
1794;087 DP - Vila Pereira Barreto;HOMICÍDIO DOLOSO (2);0,0;1,0;0,0;0;3,0;0,0;0,0;1,0;1;...;...;...;6,0;-23,4832;-46,728
1795;087 DP - Vila Pereira Barreto;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;1,0;0,0;0;3,0;0,0;0,0;1,0;1;...;...;...;6,0;-23,4832;-46,728
1796;087 DP - Vila Pereira Barreto;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1797;087 DP - Vila Pereira Barreto;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1798;087 DP - Vila Pereira Barreto;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;1,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,4832;-46,728
1799;087 DP - Vila Pereira Barreto;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1800;087 DP - Vila Pereira Barreto;TENTATIVA DE HOMICÍDIO;0,0;1,0;0,0;1;0,0;2,0;1,0;0,0;0;...;...;...;5,0;-23,4832;-46,728
1801;087 DP - Vila Pereira Barreto;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1802;087 DP - Vila Pereira Barreto;LESÃO CORPORAL DOLOSA;14,0;23,0;21,0;18;6,0;16,0;10,0;20,0;24;...;...;...;152,0;-23,4832;-46,728
1803;087 DP - Vila Pereira Barreto;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;15,0;14,0;9,0;14;11,0;16,0;9,0;18,0;2;...;...;...;108,0;-23,4832;-46,728
1804;087 DP - Vila Pereira Barreto;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;2,0;1,0;1;0,0;0,0;0,0;0,0;0;...;...;...;4,0;-23,4832;-46,728
1805;087 DP - Vila Pereira Barreto;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1806;087 DP - Vila Pereira Barreto;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1807;087 DP - Vila Pereira Barreto;TOTAL DE ESTUPRO (4);2,0;0,0;1,0;3;2,0;1,0;4,0;0,0;2;...;...;...;15,0;-23,4832;-46,728
1808;087 DP - Vila Pereira Barreto;ESTUPRO;0,0;0,0;0,0;2;0,0;0,0;0,0;0,0;1;...;...;...;3,0;-23,4832;-46,728
1809;087 DP - Vila Pereira Barreto;ESTUPRO DE VULNERÁVEL;2,0;0,0;1,0;1;2,0;1,0;4,0;0,0;1;...;...;...;12,0;-23,4832;-46,728
1810;087 DP - Vila Pereira Barreto;TOTAL DE ROUBO - OUTROS (1);97,0;86,0;65,0;85;94,0;143,0;99,0;97,0;71;...;...;...;837,0;-23,4832;-46,728
1811;087 DP - Vila Pereira Barreto;ROUBO - OUTROS;94,0;82,0;63,0;81;92,0;139,0;96,0;96,0;71;...;...;...;814,0;-23,4832;-46,728
1812;087 DP - Vila Pereira Barreto;ROUBO DE VEÍCULO;33,0;16,0;47,0;41;31,0;51,0;34,0;24,0;37;...;...;...;314,0;-23,4832;-46,728
1813;087 DP - Vila Pereira Barreto;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4832;-46,728
1814;087 DP - Vila Pereira Barreto;ROUBO DE CARGA;3,0;4,0;2,0;4;2,0;4,0;3,0;1,0;0;...;...;...;23,0;-23,4832;-46,728
1815;087 DP - Vila Pereira Barreto;FURTO - OUTROS;93,0;104,0;97,0;94;85,0;81,0;82,0;74,0;83;...;...;...;793,0;-23,4832;-46,728
1816;087 DP - Vila Pereira Barreto;FURTO DE VEÍCULO;35,0;37,0;48,0;31;56,0;30,0;29,0;31,0;36;...;...;...;333,0;-23,4832;-46,728
1817;089 DP - Portal do Morumbi;HOMICÍDIO DOLOSO (2);1,0;1,0;1,0;0;0,0;1,0;1,0;0,0;0;...;...;...;5,0;-23,6081;-46,736
1818;089 DP - Portal do Morumbi;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;1,0;1,0;0;0,0;1,0;1,0;0,0;0;...;...;...;5,0;-23,6081;-46,736
1819;089 DP - Portal do Morumbi;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6081;-46,736
